iteration,reward,episode_length,height_reward,upright_reward,tipped_over,collapsed,exploration,steps_per_second,speed_error,turn_error,stepping,leg_swing,dragging,ground_covered,landing_force,Curriculum/ease_in_landing/weight,Curriculum/ease_in_shake/weight,Curriculum/ease_in_smoothness/weight,Curriculum/ease_in_steadiness/weight,Curriculum/ease_in_straightness/weight,Episode_Reward/alive,Episode_Reward/effort,Episode_Reward/end_stops,Episode_Reward/fell_over,Episode_Reward/hard_landing,Episode_Reward/jitter,Episode_Reward/joint_shock,Episode_Reward/landing_speed,Episode_Reward/posture,Episode_Reward/rocking,Episode_Reward/shaking,Episode_Reward/skidding,Episode_Reward/swing_height,Episode_Reward/track_speed,Episode_Reward/track_turn,Episode_Reward/twitching,Episode_Reward/veering,Episode_Reward/wandering,Episode_Termination/time_out,Metrics/posture/error_height,Metrics/posture/error_pitch,Metrics/posture/error_roll
231,108.96772,991.619995,0.918311,0.904238,0.043478,0.0,0.307648,62660.0,0.18909,1.102194,0.159431,0.423992,-0.056653,0.750225,7.334337,-0.3,-0.003,-0.025,-0.05,-0.5,0.496359,-0.00282,-0.004516,-0.000348,-0.000367,-0.094517,-0.072707,-0.048522,0.786933,-0.072566,-0.074165,-0.076686,-0.078613,1.679098,0.211633,-0.091582,-0.091931,-0.106886,3.26087,0.012812,0.074544,0.094845
232,110.495712,991.619995,0.927234,0.911752,0.0,0.0,0.307728,62766.0,0.190633,1.127161,0.165573,0.428897,-0.057144,0.765276,7.314464,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002795,-0.004488,0.0,-0.000374,-0.094724,-0.072779,-0.049434,0.806633,-0.072811,-0.077024,-0.076222,-0.080168,1.694927,0.212385,-0.091306,-0.050662,-0.071421,3.666667,0.01163,0.056426,0.088318
233,111.732933,1000.0,0.920262,0.917531,0.0,0.0,0.307446,65201.0,0.191984,1.129451,0.164502,0.440935,-0.057364,0.769914,7.327511,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.00284,-0.006557,0.0,-0.000378,-0.093826,-0.073473,-0.050216,0.797493,-0.071811,-0.076206,-0.076967,-0.0811,1.69234,0.213236,-0.091682,-0.052993,-0.108822,3.826087,0.011768,0.061272,0.082449
234,109.615051,1000.0,0.923399,0.913132,0.0,0.0,0.306545,46845.0,0.192358,1.121993,0.163386,0.42578,-0.055831,0.741522,7.324865,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002767,-0.005269,0.0,-0.000355,-0.093634,-0.073575,-0.04939,0.787715,-0.073317,-0.076251,-0.075034,-0.07658,1.678846,0.212167,-0.090829,-0.076103,-0.126916,3.73913,0.011618,0.063891,0.092795
235,109.55468,1000.0,0.909061,0.915633,0.0,0.0,0.30627,64514.0,0.190536,1.125601,0.154832,0.406757,-0.053926,0.717146,7.311332,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002789,-0.005143,0.0,-0.000346,-0.093264,-0.07313,-0.050341,0.773934,-0.071188,-0.075346,-0.075342,-0.074413,1.693365,0.214471,-0.09064,-0.046032,-0.091304,3.652174,0.011258,0.06858,0.072276
236,110.515709,1000.0,0.9282,0.907435,0.0,0.0,0.305274,64287.0,0.190288,1.114797,0.163127,0.412027,-0.054493,0.722102,7.338021,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002756,-0.00413,0.0,-0.000349,-0.092509,-0.07219,-0.048951,0.786323,-0.071518,-0.075378,-0.073749,-0.075284,1.694872,0.216966,-0.089422,-0.04731,-0.077845,3.916667,0.010235,0.067655,0.102152
237,108.963364,1000.0,0.927578,0.908449,0.0,0.0,0.304047,64797.0,0.187701,1.120345,0.144818,0.38431,-0.049591,0.674982,7.332204,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002807,-0.003823,0.0,-0.000326,-0.092125,-0.069786,-0.047707,0.768797,-0.07121,-0.071418,-0.07088,-0.068656,1.70174,0.216712,-0.089354,-0.065135,-0.114552,3.625,0.011437,0.064213,0.086424
238,109.200928,1000.0,0.928493,0.912997,0.0,0.0,0.303167,65739.0,0.188352,1.136445,0.154808,0.405291,-0.052981,0.716615,7.306278,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002818,-0.004153,0.0,-0.000345,-0.091579,-0.070969,-0.047162,0.783154,-0.070944,-0.074022,-0.075647,-0.074249,1.693734,0.215861,-0.088249,-0.070058,-0.120073,3.565217,0.010582,0.046661,0.097324
239,112.300804,1000.0,0.926864,0.910254,0.0,0.0,0.302284,65701.0,0.185773,1.079112,0.158588,0.411521,-0.053053,0.737012,7.338497,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002802,-0.004383,0.0,-0.000353,-0.090303,-0.069824,-0.047967,0.795285,-0.069155,-0.07376,-0.073135,-0.074989,1.705106,0.224287,-0.087303,-0.034354,-0.075887,3.791667,0.011551,0.070478,0.080972
240,111.82859,1000.0,0.920882,0.920864,0.0,0.0,0.301417,54277.0,0.192398,1.113767,0.186166,0.442943,-0.059213,0.768897,7.311043,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002628,-0.004768,0.0,-0.000358,-0.091064,-0.071295,-0.048418,0.819163,-0.071018,-0.078793,-0.070609,-0.0783,1.68276,0.216434,-0.088453,-0.066578,-0.112397,3.125,0.011435,0.059165,0.066214
241,110.893028,1000.0,0.928514,0.907451,0.0,0.0,0.30075,64363.0,0.184628,1.082893,0.165209,0.412897,-0.053336,0.74099,7.328287,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002747,-0.004423,0.0,-0.000352,-0.089443,-0.065535,-0.046518,0.795255,-0.06797,-0.070052,-0.069768,-0.075439,1.710979,0.226454,-0.086447,-0.081035,-0.126065,4.5,0.010217,0.067972,0.099047
242,111.327301,1000.0,0.926564,0.907943,0.0,0.0,0.300133,64320.0,0.192159,1.127399,0.161089,0.425664,-0.055668,0.735965,7.276707,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002795,-0.005975,0.0,-0.000348,-0.089709,-0.072325,-0.048985,0.781573,-0.069783,-0.074404,-0.075594,-0.074971,1.667626,0.218297,-0.088074,-0.032132,-0.072633,4.086957,0.011965,0.061893,0.105236
243,110.910698,995.76001,0.925835,0.905326,0.041667,0.0,0.299642,65631.0,0.189548,1.107661,0.170043,0.410652,-0.05386,0.720662,7.304054,-0.3,-0.003,-0.025,-0.05,-0.5,0.497793,-0.002657,-0.004178,-0.000417,-0.000333,-0.089215,-0.069931,-0.047821,0.783781,-0.069716,-0.07629,-0.07135,-0.070626,1.684664,0.21917,-0.086167,-0.048207,-0.084407,3.791667,0.010137,0.057466,0.08949
244,110.241554,1000.0,0.917125,0.909654,0.0,0.0,0.299229,64418.0,0.18656,1.078304,0.158484,0.397971,-0.051241,0.719504,7.262022,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002739,-0.004188,0.0,-0.000337,-0.087776,-0.067802,-0.048018,0.779666,-0.066185,-0.072622,-0.07074,-0.073653,1.700809,0.231932,-0.084964,-0.083608,-0.108878,3.041667,0.011979,0.067484,0.089798
245,111.794739,1000.0,0.925094,0.913925,0.0,0.0,0.298684,65023.0,0.184069,1.122042,0.154673,0.419113,-0.053914,0.748036,7.287261,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002802,-0.004225,0.0,-0.000364,-0.087588,-0.069281,-0.048258,0.789061,-0.067747,-0.069132,-0.071898,-0.077637,1.707097,0.224225,-0.086058,-0.056604,-0.098321,3.695652,0.01225,0.071124,0.093924
246,111.382347,1000.0,0.924621,0.901703,0.0,0.0,0.298135,54082.0,0.188392,1.106972,0.163003,0.427089,-0.055048,0.748388,7.27763,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002741,-0.007245,0.0,-0.000357,-0.087878,-0.070117,-0.048615,0.79622,-0.069102,-0.073427,-0.070231,-0.075761,1.685855,0.223274,-0.08617,-0.056931,-0.108112,3.608696,0.011962,0.065231,0.082015
247,110.682449,1000.0,0.921811,0.909791,0.0,0.0,0.297064,66257.0,0.186629,1.066555,0.160177,0.40165,-0.051768,0.718501,7.263971,-0.3,-0.003,-0.025,-0.05,-0.5,0.500007,-0.002735,-0.004768,0.0,-0.000336,-0.087096,-0.067781,-0.047322,0.785138,-0.067038,-0.072194,-0.069098,-0.071774,1.694574,0.232604,-0.084697,-0.03938,-0.067681,3.954545,0.011788,0.057803,0.082853
248,109.684128,993.0,0.921342,0.90743,0.043478,0.0,0.296484,64715.0,0.184939,1.065467,0.163928,0.415247,-0.053491,0.727931,7.233184,-0.3,-0.003,-0.025,-0.05,-0.5,0.496959,-0.002713,-0.00468,-0.000348,-0.000345,-0.086292,-0.068924,-0.047587,0.78627,-0.06628,-0.07215,-0.069906,-0.073544,1.693394,0.230821,-0.084674,-0.082792,-0.149417,4.608696,0.011843,0.071323,0.087319
249,111.2136,995.059998,0.916144,0.902489,0.043478,0.0,0.295575,63617.0,0.186697,1.073513,0.17896,0.441622,-0.055211,0.751596,7.290668,-0.313044,-0.00313,-0.026087,-0.053043,-0.530435,0.494626,-0.002616,-0.006519,-0.00087,-0.000341,-0.085843,-0.067288,-0.046023,0.788492,-0.066162,-0.075092,-0.06642,-0.073555,1.677098,0.227396,-0.084267,-0.055222,-0.106012,3.913043,0.01121,0.068588,0.092326
250,112.214737,999.049988,0.926831,0.913206,0.045455,0.0,0.295214,67171.0,0.185067,1.082198,0.175981,0.439699,-0.05742,0.762405,7.269189,-0.6,-0.006,-0.05,-0.12,-1.2,0.49957,-0.002709,-0.00492,-0.000364,-0.000352,-0.086732,-0.071325,-0.048468,0.799545,-0.069055,-0.073817,-0.069743,-0.076273,1.705826,0.226327,-0.086277,-0.068634,-0.111758,4.090909,0.010915,0.069465,0.089083
251,112.009514,999.150024,0.926387,0.917786,0.041667,0.0,0.294934,62316.0,0.18351,1.061109,0.16298,0.396665,-0.051056,0.698955,7.289209,-0.6,-0.006,-0.05,-0.12,-1.2,0.499879,-0.002678,-0.004511,-0.000119,-0.000326,-0.085247,-0.066479,-0.048875,0.774966,-0.068718,-0.074573,-0.066527,-0.069802,1.717552,0.236422,-0.085974,-0.065244,-0.109507,8.333334,0.012858,0.064171,0.093582
252,112.62339,1000.0,0.930436,0.914041,0.0,0.0,0.2944,50890.0,0.183385,1.054592,0.175275,0.431637,-0.054565,0.772583,7.288375,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002675,-0.005609,0.0,-0.000346,-0.084758,-0.066315,-0.048618,0.808264,-0.071034,-0.075069,-0.068019,-0.073663,1.706643,0.236964,-0.087431,-0.068689,-0.113548,8.5,0.011694,0.066224,0.092268
253,107.980682,1000.0,0.926564,0.915602,0.0,0.0,0.293573,62540.0,0.183547,1.055058,0.160922,0.409714,-0.051749,0.722803,7.268707,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002716,-0.004893,0.0,-0.000337,-0.08484,-0.068295,-0.051581,0.783618,-0.073174,-0.078592,-0.068357,-0.071857,1.711697,0.236279,-0.089573,-0.074095,-0.109739,9.0,0.011416,0.064779,0.091535
254,111.157776,1000.0,0.922969,0.914273,0.0,0.0,0.293029,63908.0,0.185138,1.071171,0.170435,0.427123,-0.053901,0.751663,7.279886,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002693,-0.005603,0.0,-0.000342,-0.084485,-0.068643,-0.05229,0.797202,-0.075278,-0.080464,-0.068956,-0.073067,1.704542,0.234159,-0.091441,-0.064475,-0.111853,8.583334,0.011793,0.06696,0.088605
255,112.496635,1000.0,0.923663,0.911756,0.0,0.0,0.292395,64441.0,0.185719,1.074588,0.171776,0.432146,-0.054473,0.756674,7.265384,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002685,-0.005156,0.0,-0.000342,-0.084361,-0.068523,-0.0531,0.789861,-0.077462,-0.083355,-0.067971,-0.074528,1.700778,0.233204,-0.093573,-0.074756,-0.111491,8.0,0.011521,0.066607,0.096769
256,110.864685,1000.0,0.923813,0.914582,0.0,0.0,0.291279,63304.0,0.183892,1.052912,0.165549,0.409574,-0.051529,0.72444,7.241875,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002666,-0.005192,0.0,-0.000331,-0.083291,-0.065714,-0.053305,0.787317,-0.077628,-0.082916,-0.06751,-0.071542,1.712798,0.239528,-0.093341,-0.076565,-0.113743,6.875,0.010847,0.064627,0.076816
257,111.454491,1000.0,0.922678,0.914161,0.041667,0.0,0.289806,64336.0,0.186486,1.039235,0.175853,0.415833,-0.05288,0.734985,7.243945,-0.6,-0.006,-0.05,-0.12,-1.2,0.498918,-0.002588,-0.005079,-0.000152,-0.000333,-0.083746,-0.066171,-0.053702,0.794289,-0.080765,-0.087629,-0.065333,-0.071523,1.697011,0.240405,-0.094947,-0.075704,-0.099025,6.333333,0.011612,0.062484,0.101096
258,111.219582,1000.0,0.935152,0.914837,0.0,0.0,0.288806,52619.0,0.183875,1.052365,0.167749,0.411223,-0.052496,0.722404,7.263412,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002657,-0.005477,0.0,-0.000336,-0.082922,-0.065948,-0.054895,0.791162,-0.08193,-0.085831,-0.066956,-0.071275,1.709403,0.239659,-0.096518,-0.076853,-0.108205,5.75,0.009917,0.06299,0.091342
259,111.519005,1000.0,0.928815,0.91668,0.0,0.0,0.287796,64922.0,0.184849,1.06103,0.17805,0.434956,-0.054354,0.764593,7.225549,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002613,-0.005354,0.0,-0.000343,-0.082918,-0.066448,-0.057284,0.802297,-0.083697,-0.090585,-0.066284,-0.073847,1.70522,0.238561,-0.098972,-0.100515,-0.089884,5.375,0.012376,0.058092,0.096977
260,110.148819,1000.0,0.923332,0.907154,0.0,0.0,0.287071,66331.0,0.186446,1.063073,0.171658,0.418216,-0.05298,0.72489,7.222364,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002637,-0.005895,0.0,-0.00033,-0.081956,-0.067536,-0.057529,0.778253,-0.08529,-0.092041,-0.067551,-0.072192,1.701153,0.240829,-0.099416,-0.084705,-0.090222,4.166667,0.012427,0.058473,0.090873
261,109.849533,1000.0,0.920412,0.907127,0.0,0.0,0.285883,62027.0,0.183075,1.060243,0.174055,0.442522,-0.054182,0.767314,7.200052,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002663,-0.005793,0.0,-0.000344,-0.081675,-0.067789,-0.060392,0.795106,-0.086903,-0.090531,-0.067131,-0.074266,1.712073,0.240212,-0.102478,-0.114701,-0.106789,3.666667,0.011301,0.061815,0.080493
262,108.419289,987.090027,0.918032,0.894123,0.090909,0.0,0.285369,67387.0,0.182599,1.057912,0.171045,0.423188,-0.052674,0.740019,7.185775,-0.6,-0.006,-0.05,-0.12,-1.2,0.494129,-0.00261,-0.007696,-0.000727,-0.000336,-0.079825,-0.063939,-0.057371,0.782369,-0.086583,-0.087552,-0.065552,-0.071122,1.674452,0.239559,-0.101316,-0.117158,-0.099327,4.636364,0.009994,0.069246,0.091091
263,109.068535,991.01001,0.931078,0.915633,0.0,0.0,0.2845,69053.0,0.180008,1.059706,0.169586,0.435305,-0.054787,0.784949,7.161712,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002774,-0.004745,0.0,-0.000357,-0.080944,-0.066314,-0.060558,0.813194,-0.091129,-0.088554,-0.06909,-0.0759,1.712057,0.239729,-0.1047,-0.119003,-0.119548,4.0,0.013369,0.064565,0.084659
264,108.955711,1000.0,0.921403,0.907297,0.0,0.0,0.283188,54470.0,0.184352,1.045387,0.170662,0.433701,-0.052782,0.772902,7.143473,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002653,-0.00672,0.0,-0.000345,-0.080219,-0.064891,-0.061866,0.798786,-0.091126,-0.094145,-0.066586,-0.073891,1.7001,0.246706,-0.105277,-0.156222,-0.108328,4.086957,0.011681,0.06817,0.092412
265,110.361641,1000.0,0.929464,0.916052,0.0,0.0,0.282466,68626.0,0.179992,1.021024,0.177325,0.423898,-0.053007,0.74767,7.16291,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002641,-0.005449,0.0,-0.000339,-0.080598,-0.066666,-0.061965,0.803887,-0.090852,-0.096056,-0.065049,-0.07168,1.711325,0.251133,-0.107464,-0.118711,-0.122052,4.454545,0.011056,0.075048,0.092446
266,111.593201,1000.0,0.928647,0.917137,0.0,0.0,0.281506,62800.0,0.181832,1.03447,0.180504,0.445432,-0.054998,0.766961,7.139108,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002641,-0.005076,0.0,-0.000343,-0.080099,-0.066415,-0.063659,0.802853,-0.093964,-0.097965,-0.062205,-0.073787,1.711788,0.249197,-0.10973,-0.084279,-0.111682,3.625,0.010367,0.060086,0.061152
267,110.228729,1000.0,0.932788,0.912876,0.0,0.0,0.280691,67127.0,0.180269,1.052209,0.172646,0.435958,-0.05312,0.753803,7.144881,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002714,-0.005824,0.0,-0.000342,-0.079824,-0.067334,-0.063971,0.793293,-0.095411,-0.096926,-0.064513,-0.071083,1.711941,0.24904,-0.111402,-0.122855,-0.102147,3.708333,0.010914,0.068801,0.092475
268,109.711067,998.309998,0.925805,0.911978,0.043478,0.0,0.280009,68254.0,0.182859,1.040271,0.172979,0.410332,-0.050828,0.711293,7.131321,-0.6,-0.006,-0.05,-0.12,-1.2,0.499083,-0.002579,-0.005968,-0.000435,-0.000315,-0.078951,-0.063551,-0.06306,0.777943,-0.099069,-0.102639,-0.064142,-0.068528,1.710254,0.246935,-0.109812,-0.083188,-0.097657,4.217391,0.012319,0.064281,0.098678
269,110.920242,1000.0,0.930089,0.905262,0.0,0.0,0.279992,64374.0,0.182494,1.032423,0.183027,0.442329,-0.054886,0.777334,7.13764,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002628,-0.005587,0.0,-0.00035,-0.079382,-0.0659,-0.066696,0.804851,-0.10093,-0.105446,-0.066914,-0.074253,1.711428,0.248441,-0.113427,-0.07013,-0.088189,3.291667,0.010695,0.056141,0.087114
270,109.323883,1000.0,0.930404,0.910477,0.0,0.0,0.279583,53381.0,0.182253,1.017934,0.170154,0.405958,-0.051101,0.726622,7.138212,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002594,-0.006423,0.0,-0.000327,-0.078575,-0.062903,-0.065898,0.793684,-0.10033,-0.103356,-0.063632,-0.070273,1.705039,0.253556,-0.112748,-0.07784,-0.08171,3.521739,0.01029,0.061698,0.082675
271,110.089203,1000.0,0.933466,0.904208,0.0,0.0,0.278364,65521.0,0.178496,1.040007,0.173556,0.434389,-0.052877,0.765679,7.11151,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002672,-0.006508,0.0,-0.000335,-0.077951,-0.065148,-0.06907,0.80666,-0.103027,-0.103374,-0.065212,-0.071223,1.720411,0.251468,-0.115701,-0.101782,-0.081224,3.391304,0.00954,0.063857,0.075144
272,109.571968,1000.0,0.930677,0.916647,0.0,0.0,0.277884,62598.0,0.180857,1.004586,0.178564,0.419237,-0.051532,0.736352,7.113242,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002573,-0.00599,0.0,-0.000331,-0.07778,-0.062808,-0.06816,0.802219,-0.104312,-0.107929,-0.062957,-0.071946,1.71164,0.256887,-0.116361,-0.130035,-0.093936,3.608696,0.010535,0.077336,0.085549
273,109.321243,1000.0,0.923003,0.913514,0.0,0.0,0.276786,60847.0,0.182129,1.009081,0.175761,0.422278,-0.052161,0.728784,7.116336,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00254,-0.005749,0.0,-0.000318,-0.077354,-0.063649,-0.071099,0.78302,-0.105595,-0.110027,-0.062534,-0.069029,1.710049,0.258536,-0.118444,-0.074665,-0.081283,3.541667,0.011468,0.076491,0.102041
274,110.103241,989.900024,0.912457,0.905623,0.083333,0.0,0.276443,59591.0,0.178642,1.031936,0.184986,0.427225,-0.05192,0.761138,7.159369,-0.6,-0.006,-0.05,-0.12,-1.2,0.49505,-0.002531,-0.007123,-0.00075,-0.000337,-0.076151,-0.060947,-0.068326,0.801419,-0.104922,-0.108316,-0.062946,-0.072435,1.699392,0.25191,-0.116603,-0.105384,-0.097096,3.666667,0.011068,0.064397,0.094927
275,109.227692,996.98999,0.930887,0.915782,0.0,0.0,0.276563,62313.0,0.180324,1.011818,0.169023,0.413088,-0.049457,0.748141,7.08848,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002643,-0.006023,0.0,-0.000323,-0.076546,-0.062066,-0.071288,0.787613,-0.108145,-0.107538,-0.063409,-0.068875,1.713729,0.259861,-0.119381,-0.104239,-0.097764,3.695652,0.010992,0.056527,0.096399
276,110.202766,990.789978,0.91171,0.905733,0.043478,0.0,0.275884,49647.0,0.181854,1.039958,0.179102,0.4287,-0.0535,0.742218,7.110901,-0.6,-0.006,-0.05,-0.12,-1.2,0.494996,-0.002584,-0.004974,-0.000435,-0.000335,-0.075771,-0.064842,-0.074074,0.791707,-0.111565,-0.11197,-0.063951,-0.072353,1.682695,0.250271,-0.12184,-0.071566,-0.066954,3.869565,0.01197,0.068617,0.099211
277,108.197495,990.789978,0.920893,0.91625,0.0,0.0,0.275421,65709.0,0.180976,1.033379,0.181652,0.444754,-0.053637,0.784795,7.119764,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002601,-0.005234,0.0,-0.000341,-0.075717,-0.064082,-0.075167,0.802077,-0.11169,-0.116027,-0.063333,-0.073815,1.712733,0.25712,-0.124602,-0.198998,-0.14079,3.652174,0.013102,0.070699,0.089832
278,107.988258,1000.0,0.921609,0.914134,0.0,0.0,0.273748,64835.0,0.182209,1.01079,0.17299,0.413131,-0.049681,0.726869,7.114724,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002542,-0.005316,0.0,-0.000318,-0.075904,-0.062068,-0.075305,0.78669,-0.114817,-0.11996,-0.060524,-0.069518,1.713484,0.257153,-0.12478,-0.094606,-0.087926,3.375,0.010915,0.058684,0.091615
279,109.182121,1000.0,0.930056,0.913675,0.0,0.0,0.273122,67472.0,0.17995,0.996799,0.180485,0.424064,-0.05106,0.749346,7.094867,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002533,-0.005355,0.0,-0.000326,-0.074873,-0.060809,-0.075744,0.803776,-0.112485,-0.118331,-0.05946,-0.06967,1.721117,0.267714,-0.125167,-0.166388,-0.169775,3.954545,0.011553,0.061576,0.093582
280,109.157524,1000.0,0.927951,0.917244,0.0,0.0,0.27218,65232.0,0.176282,0.998682,0.175762,0.419841,-0.050034,0.735096,7.124011,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002562,-0.005151,0.0,-0.000316,-0.074309,-0.059889,-0.075835,0.791139,-0.113659,-0.115972,-0.058862,-0.068371,1.724501,0.270023,-0.126291,-0.200325,-0.157377,3.625,0.009673,0.055783,0.074128
281,109.409584,1000.0,0.928785,0.911594,0.0,0.0,0.271657,66178.0,0.179943,1.023882,0.176512,0.425185,-0.05124,0.744025,7.118204,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002565,-0.005453,0.0,-0.000317,-0.075187,-0.063882,-0.078663,0.787757,-0.119699,-0.121241,-0.062418,-0.068777,1.720506,0.260096,-0.129751,-0.134591,-0.108081,3.708333,0.011434,0.058992,0.087981
282,108.125641,1000.0,0.92445,0.909363,0.0,0.0,0.271084,53235.0,0.179651,1.010653,0.188061,0.464069,-0.055609,0.811151,7.11315,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00261,-0.005651,0.0,-0.000351,-0.074027,-0.063339,-0.081145,0.821284,-0.117846,-0.118253,-0.060138,-0.076111,1.711816,0.26713,-0.132263,-0.174997,-0.155344,3.208333,0.010967,0.064779,0.099899
283,107.797272,992.609985,0.915956,0.904521,0.043478,0.043478,0.270771,67132.0,0.178192,0.996834,0.176764,0.41318,-0.050677,0.730621,7.126615,-0.6,-0.006,-0.05,-0.12,-1.2,0.495699,-0.002519,-0.004633,-0.00087,-0.000323,-0.073257,-0.060285,-0.079062,0.794509,-0.119888,-0.12419,-0.060426,-0.070354,1.702538,0.262881,-0.129478,-0.134068,-0.10548,4.782609,0.011702,0.063195,0.08806
284,108.675667,1000.0,0.933504,0.914043,0.0,0.0,0.270563,65609.0,0.177128,1.014028,0.177698,0.42557,-0.050862,0.756676,7.139651,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.00259,-0.004469,0.0,-0.000327,-0.073186,-0.061113,-0.078036,0.80769,-0.123278,-0.120979,-0.059896,-0.070991,1.728079,0.26305,-0.131902,-0.209056,-0.113102,4.083333,0.011647,0.063618,0.094998
285,107.218773,1000.0,0.929483,0.913848,0.0,0.0,0.269737,64212.0,0.175937,1.011207,0.164147,0.39745,-0.048078,0.712475,7.138196,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002615,-0.005842,0.0,-0.000309,-0.072714,-0.060056,-0.079882,0.786553,-0.123091,-0.125527,-0.061306,-0.067213,1.732786,0.266913,-0.132095,-0.124078,-0.09541,3.333333,0.010647,0.073943,0.08945
286,108.62812,1000.0,0.918978,0.901001,0.0,0.0,0.268614,61759.0,0.178349,1.000241,0.169548,0.413729,-0.049124,0.735653,7.111632,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002562,-0.006584,0.0,-0.000318,-0.072248,-0.059131,-0.080878,0.786833,-0.126576,-0.124544,-0.06138,-0.069126,1.71762,0.267218,-0.133355,-0.098623,-0.102954,3.333333,0.010825,0.066211,0.092926
287,109.71859,1000.0,0.929625,0.92557,0.0,0.0,0.268145,63092.0,0.174455,0.985939,0.170864,0.406961,-0.048189,0.738231,7.134584,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002582,-0.005664,0.0,-0.000313,-0.071641,-0.057666,-0.080506,0.802417,-0.122529,-0.123545,-0.059787,-0.068787,1.734294,0.276779,-0.13371,-0.083367,-0.078415,3.956522,0.011934,0.078356,0.084415
288,110.608223,1000.0,0.926145,0.912557,0.0,0.0,0.267393,55129.0,0.180215,1.0254,0.177889,0.433675,-0.050579,0.765575,7.108478,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002537,-0.006288,0.0,-0.000326,-0.072096,-0.060672,-0.084064,0.795886,-0.12899,-0.134579,-0.061036,-0.071123,1.713304,0.265675,-0.13771,-0.088266,-0.072817,3.476191,0.011211,0.061728,0.09639
289,109.907921,999.619995,0.924682,0.91544,0.041667,0.0,0.266909,59695.0,0.177517,1.025143,0.185603,0.427566,-0.050224,0.766035,7.124725,-0.6,-0.006,-0.05,-0.12,-1.2,0.499736,-0.002519,-0.006057,-0.000556,-0.000324,-0.071266,-0.057655,-0.081731,0.81241,-0.129457,-0.128774,-0.059199,-0.069673,1.72302,0.267427,-0.136199,-0.13031,-0.084894,4.208333,0.013834,0.078043,0.1147
290,108.786728,1000.0,0.926003,0.908315,0.0,0.0,0.266475,60093.0,0.179538,0.993474,0.181979,0.418361,-0.050194,0.719843,7.12107,-0.6,-0.006,-0.05,-0.12,-1.2,0.500007,-0.002479,-0.004983,0.0,-0.000312,-0.071636,-0.061143,-0.086743,0.785112,-0.133857,-0.13879,-0.058433,-0.068054,1.718238,0.270185,-0.140213,-0.104954,-0.094412,4.086957,0.010051,0.06019,0.082931
